CD_MUN	NM_MUN	SIGLA_UF	AREA_KM2	LONG_CENTROID	LAT_CENTROID
3158953	SANTANA DO PARAISO	MG	276.067	-42.52047449	-19.38506966
3159001	SANTANA DO RIACHO	MG	677.207	-43.64467483	-19.18868108
3159100	SANTANA DOS MONTES	MG	196.565	-43.6698143	-20.79686172
3159209	SANTA RITA DE CALDAS	MG	503.011	-46.27139469	-22.02371959
3159308	SANTA RITA DE JACUTINGA	MG	420.94	-44.0918494	-22.10153097
3159357	SANTA RITA DE MINAS	MG	68.153	-42.12326466	-19.8750368
3159407	SANTA RITA DE IBITIPOCA	MG	324.234	-43.93020098	-21.57721782
3159506	SANTA RITA DO ITUETO	MG	485.081	-41.38868579	-19.41280761
3159605	SANTA RITA DO SAPUCAI	MG	352.969	-45.68275715	-22.23703951
3159704	SANTA ROSA DA SERRA	MG	284.334	-45.99976812	-19.5620437
3159803	SANTA VITORIA	MG	2998.364	-50.27524546	-18.98946996
3159902	SANTO ANTONIO DO AMPARO	MG	488.885	-44.94278723	-20.91622377
3160009	SANTO ANTONIO DO AVENTUREIRO	MG	202.032	-42.81152473	-21.75144427
3160108	SANTO ANTONIO DO GRAMA	MG	130.213	-42.60392555	-20.32217731
3160207	SANTO ANTONIO DO ITAMBE	MG	305.737	-43.26674302	-18.47840851
3160306	SANTO ANTONIO DO JACINTO	MG	503.706	-40.27747605	-16.50364929
3160405	SANTO ANTONIO DO MONTE	MG	1125.78	-45.29226857	-20.08304901
3160454	SANTO ANTONIO DO RETIRO	MG	796.29	-42.66099524	-15.28814603
3160504	SANTO ANTONIO DO RIO ABAIXO	MG	107.269	-43.24904863	-19.24140311
3160603	SANTO HIPOLITO	MG	430.656	-44.17239113	-18.39020427
3160702	SANTOS DUMONT	MG	637.373	-43.52571926	-21.45772706
3160801	SAO BENTO ABADE	MG	80.403	-45.07232651	-21.57005695
3160900	SAO BRAS DO SUACUI	MG	110.019	-43.97240168	-20.62749529
3160959	SAO DOMINGOS DAS DORES	MG	60.865	-42.03086389	-19.52460689
3161007	SAO DOMINGOS DO PRATA	MG	743.768	-42.90322995	-19.90304492
3161056	SAO FELIX DE MINAS	MG	162.56	-41.44855962	-18.56862308
3161106	SAO FRANCISCO	MG	3308.1	-44.86128929	-15.89646916
3161205	SAO FRANCISCO DE PAULA	MG	316.822	-44.99540002	-20.71654883
3161304	SAO FRANCISCO DE SALES	MG	1128.864	-49.85942639	-19.79675184
3161403	SAO FRANCISCO DO GLORIA	MG	164.613	-42.28227608	-20.79191627
3161502	SAO GERALDO	MG	185.578	-42.82910875	-20.9106004
3161601	SAO GERALDO DA PIEDADE	MG	152.336	-42.31036206	-18.89632877
3161650	SAO GERALDO DO BAIXIO	MG	280.954	-41.36686355	-18.91680775
3161700	SAO GONCALO DO ABAETE	MG	2692.545	-45.54592655	-18.17669732
3161809	SAO GONCALO DO PARA	MG	265.73	-44.82843823	-19.98387235
3161908	SAO GONCALO DO RIO ABAIXO	MG	363.828	-43.32136776	-19.81715278
3162005	SAO GONCALO DO SAPUCAI	MG	516.683	-45.59435018	-21.91101062
3162104	SAO GOTARDO	MG	866.087	-45.99948419	-19.35991962
3162203	SAO JOAO BATISTA DO GLORIA	MG	547.908	-46.43862571	-20.57715489
3162252	SAO JOAO DA LAGOA	MG	998.015	-44.33476507	-16.85978261
3162302	SAO JOAO DA MATA	MG	120.536	-45.92319134	-21.94258774
3162401	SAO JOAO DA PONTE	MG	1851.102	-43.8952683	-15.90844915
3162450	SAO JOAO DAS MISSOES	MG	678.274	-44.22771973	-14.89189318
3162500	SAO JOAO DEL REI	MG	1452.002	-44.27442924	-21.26314726
3162559	SAO JOAO DO MANHUACU	MG	143.096	-42.15348084	-20.36999289
3162575	SAO JOAO DO MANTENINHA	MG	137.928	-41.16435831	-18.75262031
3162609	SAO JOAO DO ORIENTE	MG	120.122	-42.17033798	-19.35395865
3162658	SAO JOAO DO PACUI	MG	415.922	-44.52436462	-16.5553204
3162708	SAO JOAO DO PARAISO	MG	1925.575	-41.97688525	-15.34281338
3162807	SAO JOAO EVANGELISTA	MG	478.183	-42.7755988	-18.51362647
3162906	SAO JOAO NEPOMUCENO	MG	407.427	-43.00324742	-21.58302088
3162922	SAO JOAQUIM DE BICAS	MG	71.758	-44.24900087	-20.07085022
3162948	SAO JOSE DA BARRA	MG	308.319	-46.24373979	-20.74740609
3162955	SAO JOSE DA LAPA	MG	47.93	-43.99039926	-19.69689065
3163003	SAO JOSE DA SAFIRA	MG	213.881	-42.12335251	-18.31751182
3163102	SAO JOSE DA VARGINHA	MG	205.501	-44.5615102	-19.69607575
3163201	SAO JOSE DO ALEGRE	MG	88.794	-45.51779199	-22.33038258
3163300	SAO JOSE DO DIVINO	MG	328.704	-41.37597978	-18.39828018
3163409	SAO JOSE DO GOIABAL	MG	189.578	-42.69331135	-19.93122235
3163508	SAO JOSE DO JACURI	MG	345.146	-42.66827121	-18.24286802
3163607	SAO JOSE DO MANTIMENTO	MG	54.701	-41.77004241	-20.02012678
3163706	SAO LOURENCO	MG	58.019	-45.03428478	-22.11714912
3163805	SAO MIGUEL DO ANTA	MG	152.111	-42.71083393	-20.72682357
3163904	SAO PEDRO DA UNIAO	MG	260.827	-46.64194742	-21.12683156
3164001	SAO PEDRO DOS FERROS	MG	402.739	-42.56984369	-20.05419101
3164100	SAO PEDRO DO SUACUI	MG	308.106	-42.59262874	-18.34788965
3164209	SAO ROMAO	MG	2434.004	-45.40629995	-16.38944928
3164308	SAO ROQUE DE MINAS	MG	2098.867	-46.5135491	-20.1870401
3164407	SAO SEBASTIAO DA BELA VISTA	MG	167.428	-45.77594858	-22.16126913
3164431	SAO SEBASTIAO DA VARGEM ALEGRE	MG	73.629	-42.59923409	-21.02425624
3164472	SAO SEBASTIAO DO ANTA	MG	80.618	-41.95731615	-19.50723578
3164506	SAO SEBASTIAO DO MARANHAO	MG	517.83	-42.54118292	-18.05973218
3164605	SAO SEBASTIAO DO OESTE	MG	408.09	-45.04423274	-20.2515848
3164704	SAO SEBASTIAO DO PARAISO	MG	814.925	-47.0064094	-20.92241574
3164803	SAO SEBASTIAO DO RIO PRETO	MG	128.002	-43.21948315	-19.30050421
3164902	SAO SEBASTIAO DO RIO VERDE	MG	90.848	-45.02482228	-22.21943778
3165008	SAO TIAGO	MG	572.4	-44.56035485	-20.93853563
3165107	SAO TOMAS DE AQUINO	MG	277.928	-47.12722476	-20.78616552
3165206	SAO TOME DAS LETRAS	MG	369.747	-44.96379422	-21.73334064
3165305	SAO VICENTE DE MINAS	MG	392.651	-44.47432143	-21.66705282
3165404	SAPUCAI-MIRIM	MG	285.073	-45.84855703	-22.7862987
3165503	SARDOA	MG	141.904	-42.40704803	-18.77548051
3165537	SARZEDO	MG	62.134	-44.1210433	-20.05914463
3165552	SETUBINHA	MG	534.655	-42.15682231	-17.62249968
3165560	SEM-PEIXE	MG	176.634	-42.82512097	-20.08005184
3165578	SENADOR AMARAL	MG	151.097	-46.21712821	-22.55766392
3165602	SENADOR CORTES	MG	98.336	-42.90918866	-21.77043843
3165701	SENADOR FIRMINO	MG	166.495	-43.10449	-20.90427273
3165800	SENADOR JOSE BENTO	MG	93.892	-46.14107671	-22.15676365
3165909	SENADOR MODESTINO GONCALVES	MG	952.055	-43.24095092	-17.85524517
3166006	SENHORA DE OLIVEIRA	MG	170.749	-43.34944902	-20.80099994
3166105	SENHORA DO PORTO	MG	381.328	-43.08052706	-18.91320626
3166204	SENHORA DOS REMEDIOS	MG	237.815	-43.60022259	-21.03124379
3166303	SERICITA	MG	166.012	-42.45872272	-20.49231939
3166402	SERITINGA	MG	114.769	-44.45959954	-21.91652019
3166501	SERRA AZUL DE MINAS	MG	218.595	-43.20727793	-18.39064808
3166600	SERRA DA SAUDADE	MG	335.659	-45.77724721	-19.38554692
3166709	SERRA DOS AIMORES	MG	213.574	-40.26443194	-17.78409014
3166808	SERRA DO SALITRE	MG	1295.272	-46.65452743	-19.15914062
3166907	SERRANIA	MG	209.27	-46.09280783	-21.55401934
3166956	SERRANOPOLIS DE MINAS	MG	551.954	-42.86092405	-15.85682472
3167004	SERRANOS	MG	213.173	-44.53689042	-21.83099056
3167103	SERRO	MG	1217.813	-43.40178129	-18.53642378
3167202	SETE LAGOAS	MG	536.928	-44.25345983	-19.43725218
3167301	SILVEIRANIA	MG	157.456	-43.20304396	-21.14336806
3167400	SILVIANOPOLIS	MG	312.166	-45.80558377	-22.03689594
3167509	SIMAO PEREIRA	MG	135.689	-43.29298281	-21.96422919
3167608	SIMONESIA	MG	486.543	-41.98726073	-19.99895563
3167707	SOBRALIA	MG	206.787	-42.14585822	-19.21822988
3167806	SOLEDADE DE MINAS	MG	196.866	-45.02760925	-22.02695691
3167905	TABULEIRO	MG	211.084	-43.25617168	-21.36335471
3168002	TAIOBEIRAS	MG	1220.046	-42.05610783	-15.82449478
3168051	TAPARUBA	MG	193.082	-41.61156014	-19.73861414
3168101	TAPIRA	MG	1179.248	-46.86828231	-19.91584298
3168200	TAPIRAI	MG	407.92	-46.16067984	-19.8761986
3168309	TAQUARACU DE MINAS	MG	329.287	-43.68562097	-19.63401096
3168408	TARUMIRIM	MG	731.753	-41.90191696	-19.30146634
3168507	TEIXEIRAS	MG	166.735	-42.86246372	-20.63212469
3168606	TEOFILO OTONI	MG	3242.27	-41.38365537	-17.71460333
3168705	TIMOTEO	MG	144.381	-42.60263004	-19.55800708
3168804	TIRADENTES	MG	83.047	-44.15461789	-21.116425
3168903	TIROS	MG	2091.774	-45.82407744	-18.86005733
3169000	TOCANTINS	MG	173.866	-43.02647799	-21.17747487
3169059	TOCOS DO MOJI	MG	114.705	-46.14649157	-22.35869291
3169109	TOLEDO	MG	136.776	-46.38321676	-22.70571204
3169208	TOMBOS	MG	285.124	-42.06417179	-20.88190063
3169307	TRES CORACOES	MG	828.038	-45.20489322	-21.68640606
3169356	TRES MARIAS	MG	2678.253	-45.06915714	-18.29784088
3169406	TRES PONTAS	MG	689.794	-45.49816061	-21.39354485
3169505	TUMIRITINGA	MG	500.073	-41.70549729	-19.01500411
3169604	TUPACIGUARA	MG	1822.53	-48.75528701	-18.53501057
3169703	TURMALINA	MG	1153.111	-42.83994222	-17.2444663
3169802	TURVOLANDIA	MG	221	-45.79967815	-21.88497569
3169901	UBA	MG	407.452	-42.96527372	-21.10532865
3170008	UBAI	MG	820.524	-44.84768199	-16.36402551
3170057	UBAPORANGA	MG	189.045	-42.06994195	-19.66052238
3170107	UBERABA	MG	4523.957	-47.97716208	-19.5809313
3170206	UBERLANDIA	MG	4115.206	-48.33173702	-19.02777147
3170305	UMBURATIBA	MG	405.834	-40.66690718	-17.2723866
3170404	UNAI	MG	8445.432	-46.8195583	-16.37577332
3170438	UNIAO DE MINAS	MG	1147.407	-50.34295175	-19.4084365
3170479	URUANA DE MINAS	MG	598.221	-46.31961372	-16.09258694
3170503	URUCANIA	MG	138.792	-42.72979189	-20.32531358
3170529	URUCUIA	MG	2076.942	-45.57287863	-16.02863919
3170578	VARGEM ALEGRE	MG	116.664	-42.32129642	-19.60367971
3170602	VARGEM BONITA	MG	409.888	-46.33615102	-20.43127715
3170651	VARGEM GRANDE DO RIO PARDO	MG	491.512	-42.29893994	-15.34066382
3170701	VARGINHA	MG	395.396	-45.40910838	-21.55748445
3170750	VARJAO DE MINAS	MG	651.505	-45.93517509	-18.46656672
3170800	VARZEA DA PALMA	MG	2220.279	-44.7272687	-17.49573999
3170909	VARZELANDIA	MG	814.994	-43.93443005	-15.64147585
3171006	VAZANTE	MG	1913.396	-46.86762428	-17.86915228
3171030	VERDELANDIA	MG	1570.582	-43.62829997	-15.54018973
3171071	VEREDINHA	MG	631.692	-42.72524988	-17.48766482
3171105	VERISSIMO	MG	1031.823	-48.34091478	-19.60246728
3171154	VERMELHO NOVO	MG	115.242	-42.25429873	-20.03398534
3171204	VESPASIANO	MG	71.04	-43.94484551	-19.73094054
3171303	VICOSA	MG	299.418	-42.88551271	-20.74042
3171402	VIEIRAS	MG	112.691	-42.28198572	-20.91264489
3171501	MATHIAS LOBATO	MG	172.297	-41.92718238	-18.61113431
3171600	VIRGEM DA LAPA	MG	868.914	-42.33962489	-16.71547053
3171709	VIRGINIA	MG	326.515	-45.1085133	-22.3419406
3171808	VIRGINOPOLIS	MG	439.878	-42.6702908	-18.79188107
3171907	VIRGOLANDIA	MG	281.022	-42.31754594	-18.45166969
3172004	VISCONDE DO RIO BRANCO	MG	243.351	-42.83996502	-21.0115773
3172103	VOLTA GRANDE	MG	205.552	-42.55735645	-21.75802234
3172202	WENCESLAU BRAZ	MG	102.487	-45.40136954	-22.55468339
3200102	AFONSO CLAUDIO	ES	941.188	-41.1265138	-20.08942674
3200136	AGUIA BRANCA	ES	454.448	-40.74950605	-18.97033425
3200169	AGUA DOCE DO NORTE	ES	473.729	-40.99675854	-18.51664896
3200201	ALEGRE	ES	756.86	-41.51493531	-20.71949619
3200300	ALFREDO CHAVES	ES	615.677	-40.82705623	-20.56390036
3200359	ALTO RIO NOVO	ES	227.617	-40.98720025	-19.02210777
3200409	ANCHIETA	ES	409.691	-40.68627956	-20.71867017
3200508	APIACA	ES	193.984	-41.55414229	-21.07213402
3200607	ARACRUZ	ES	1420.285	-40.1761416	-19.76562166
3200706	ATILIO VIVACQUA	ES	232.868	-41.18399021	-20.96220803
3200805	BAIXO GUANDU	ES	909.039	-40.9837811	-19.57239024
3200904	BARRA DE SAO FRANCISCO	ES	944.521	-40.83116655	-18.66610605
3201001	BOA ESPERANCA	ES	428.716	-40.32913278	-18.48475046
3201100	BOM JESUS DO NORTE	ES	89.084	-41.63384048	-21.08446272
3201159	BREJETUBA	ES	354.404	-41.29693939	-20.12537391
3201209	CACHOEIRO DE ITAPEMIRIM	ES	864.583	-41.19099668	-20.76611125
3201308	CARIACICA	ES	279.718	-40.44204913	-20.290687
3201407	CASTELO	ES	663.515	-41.20397257	-20.55172691
3201506	COLATINA	ES	1398.219	-40.65679155	-19.48820286
3201605	CONCEICAO DA BARRA	ES	1182.587	-39.8333677	-18.44513692
3201704	CONCEICAO DO CASTELO	ES	369.778	-41.26590753	-20.37085162
3201803	DIVINO DE SAO LOURENCO	ES	174.039	-41.72446215	-20.58679624
3201902	DOMINGOS MARTINS	ES	1229.21	-40.84897404	-20.30777794
3202009	DORES DO RIO PRETO	ES	159.298	-41.81211084	-20.6350076
3202108	ECOPORANGA	ES	2285.369	-40.80769335	-18.26558387
3202207	FUNDAO	ES	286.854	-40.35679728	-19.96830494
3202256	GOVERNADOR LINDENBERG	ES	360.016	-40.500016	-19.20536828
3202306	GUACUI	ES	468.185	-41.70522869	-20.76342081
3202405	GUARAPARI	ES	589.825	-40.54626087	-20.58505223
3202454	IBATIBA	ES	240.278	-41.55016837	-20.25073084
3202504	IBIRACU	ES	201.248	-40.41786716	-19.83479886
3202553	IBITIRAMA	ES	330.874	-41.69262257	-20.48595604
3202603	ICONHA	ES	203.528	-40.85746796	-20.75493562
3202652	IRUPI	ES	184.807	-41.63680633	-20.3311523
3202702	ITAGUACU	ES	535.021	-40.86462507	-19.72856206
3202801	ITAPEMIRIM	ES	550.71	-40.94472451	-20.96577058
3202900	ITARANA	ES	295.189	-40.88893186	-19.9499749
3203007	IUNA	ES	460.586	-41.65649959	-20.34848051
3203056	JAGUARE	ES	659.751	-40.00410148	-18.94965066
3203106	JERONIMO MONTEIRO	ES	177.342	-41.3922181	-20.80460968
3203130	JOAO NEIVA	ES	284.735	-40.436886	-19.7153766
3203163	LARANJA DA TERRA	ES	458.37	-41.05772535	-19.87258116
3203205	LINHARES	ES	3496.263	-40.02937459	-19.38267673
3203304	MANTENOPOLIS	ES	321.418	-41.07172373	-18.87642357
3203320	MARATAIZES	ES	130.268	-40.89363659	-21.10005832
3203346	MARECHAL FLORIANO	ES	285.495	-40.77390296	-20.4312685
3203353	MARILANDIA	ES	327.642	-40.52068141	-19.42974181
3203403	MIMOSO DO SUL	ES	869.439	-41.37677022	-21.08861153
3203502	MONTANHA	ES	1099.06	-40.27515034	-18.13886733
3203601	MUCURICI	ES	540.529	-40.51253295	-18.01480164
3203700	MUNIZ FREIRE	ES	678.804	-41.43497276	-20.42677923
3203809	MUQUI	ES	327.268	-41.34392389	-20.93829925
3203908	NOVA VENECIA	ES	1439.571	-40.52243448	-18.69842653
3204005	PANCAS	ES	837.842	-40.8177779	-19.1468103
3204054	PEDRO CANARIO	ES	433.453	-40.03710136	-18.18243861
3204104	PINHEIROS	ES	973.136	-40.19820088	-18.36989373
3204203	PIUMA	ES	74.046	-40.7725011	-20.83774563
3204252	PONTO BELO	ES	360.11	-40.51425738	-18.25079632
3204302	PRESIDENTE KENNEDY	ES	594.897	-41.07207337	-21.14073468
3204351	RIO BANANAL	ES	641.929	-40.30821832	-19.23048714
3204401	RIO NOVO DO SUL	ES	204.464	-40.91872138	-20.81808983
3204500	SANTA LEOPOLDINA	ES	718.325	-40.53925799	-20.12315856
3204559	SANTA MARIA DE JETIBA	ES	735.198	-40.80638902	-20.08509931
3204609	SANTA TERESA	ES	683.032	-40.63485382	-19.87920465
3204658	SAO DOMINGOS DO NORTE	ES	298.58	-40.56668089	-19.12243838
3204708	SAO GABRIEL DA PALHA	ES	434.887	-40.50846445	-18.9527172
3204807	SAO JOSE DO CALCADO	ES	273.489	-41.65566741	-20.98280742
3204906	SAO MATEUS	ES	2346.049	-40.02030192	-18.74957885
3204955	SAO ROQUE DO CANAA	ES	341.944	-40.67948866	-19.71971274
3205002	SERRA	ES	547.631	-40.30162039	-20.12811892
3205010	SOORETAMA	ES	587.036	-40.14662065	-19.07264154
3205036	VARGEM ALTA	ES	417.76	-41.00492912	-20.64712373
3205069	VENDA NOVA DO IMIGRANTE	ES	185.909	-41.14021991	-20.37042902
3205101	VIANA	ES	312.279	-40.5127422	-20.40105388
3205150	VILA PAVAO	ES	433.257	-40.62715548	-18.61424128
3205176	VILA VALERIO	ES	470.343	-40.32950592	-18.9665938
3205200	VILA VELHA	ES	210.225	-40.37838541	-20.4341759
3205309	VITORIA	ES	97.123	-40.29731412	-20.27872925
3300100	ANGRA DOS REIS	RJ	813.42	-44.38555995	-22.9364358
3300159	APERIBE	RJ	94.542	-42.13466556	-21.65229197
3300209	ARARUAMA	RJ	638.276	-42.29290939	-22.75534707
3300225	AREAL	RJ	110.724	-43.12153804	-22.23539946
3300233	ARMACAO DOS BUZIOS	RJ	70.977	-41.95068356	-22.77642639
3300258	ARRAIAL DO CABO	RJ	152.106	-42.16852746	-22.92150304
3300308	BARRA DO PIRAI	RJ	584.61	-43.9129587	-22.42566198
3300407	BARRA MANSA	RJ	547.133	-44.18830626	-22.50578278
3300456	BELFORD ROXO	RJ	78.985	-43.37756526	-22.72872849
3300506	BOM JARDIM	RJ	382.43	-42.37172629	-22.19974809
3300605	BOM JESUS DO ITABAPOANA	RJ	596.659	-41.68320076	-21.12346253
3300704	CABO FRIO	RJ	413.449	-42.05771634	-22.71075622
3300803	CACHOEIRAS DE MACACU	RJ	954.749	-42.7284108	-22.51612063
3300902	CAMBUCI	RJ	558.281	-41.91465189	-21.49691714
3300936	CARAPEBUS	RJ	304.885	-41.65090367	-22.19595297
3300951	COMENDADOR LEVY GASPARIAN	RJ	108.639	-43.25573982	-22.04377102
3301009	CAMPOS DOS GOYTACAZES	RJ	4032.487	-41.40409225	-21.7476612
3301108	CANTAGALO	RJ	747.21	-42.3338868	-21.86835482
3301157	CARDOSO MOREIRA	RJ	522.596	-41.50029654	-21.52545359
3301207	CARMO	RJ	305.749	-42.56641216	-21.89542013
3301306	CASIMIRO DE ABREU	RJ	462.918	-42.14424125	-22.48186185
3301405	CONCEICAO DE MACABU	RJ	338.26	-41.84657981	-22.13661266
3301504	CORDEIRO	RJ	113.048	-42.34222062	-22.05880366
3301603	DUAS BARRAS	RJ	379.619	-42.49804432	-22.05560886
3301702	DUQUE DE CAXIAS	RJ	467.319	-43.29960647	-22.63249169
3301801	ENGENHEIRO PAULO DE FRONTIN	RJ	139.381	-43.63609937	-22.50828593
3301850	GUAPIMIRIM	RJ	358.443	-42.96401562	-22.58350396
3301876	IGUABA GRANDE	RJ	50.977	-42.21801086	-22.82748307
3301900	ITABORAI	RJ	429.961	-42.85425341	-22.75002491
3302007	ITAGUAI	RJ	282.606	-43.81334862	-22.83005063
3302056	ITALVA	RJ	291.193	-41.65383101	-21.42390854
3302106	ITAOCARA	RJ	433.182	-42.08224211	-21.72689
3302205	ITAPERUNA	RJ	1106.694	-41.89402489	-21.22509754
3302254	ITATIAIA	RJ	241.035	-44.58784163	-22.44166282
3302270	JAPERI	RJ	81.697	-43.60575612	-22.66192467
3302304	LAJE DO MURIAE	RJ	253.53	-42.13511873	-21.25010224
3302403	MACAE	RJ	1216.989	-41.97709702	-22.29562281
3302452	MACUCO	RJ	78.364	-42.2735346	-22.02400141
3302502	MAGE	RJ	390.775	-43.11302623	-22.61261672
3302601	MANGARATIBA	RJ	367.606	-44.06440822	-22.93075836
3302700	MARICA	RJ	361.572	-42.81684742	-22.91519333
3302809	MENDES	RJ	95.324	-43.73976196	-22.52152775
3302858	MESQUITA	RJ	41.169	-43.45231513	-22.79931349
3302908	MIGUEL PEREIRA	RJ	287.933	-43.4692409	-22.50649127
3303005	MIRACEMA	RJ	303.27	-42.15220001	-21.39558315
3303104	NATIVIDADE	RJ	387.073	-41.93126327	-21.04164989
3303203	NILOPOLIS	RJ	19.393	-43.42895125	-22.82106727
3303302	NITEROI	RJ	133.757	-43.05466061	-22.91509691
3303401	NOVA FRIBURGO	RJ	935.429	-42.5010344	-22.31912047
3303500	NOVA IGUACU	RJ	520.581	-43.5018375	-22.68676081
3303609	PARACAMBI	RJ	190.949	-43.72151837	-22.61789788
3303708	PARAIBA DO SUL	RJ	571.118	-43.30432902	-22.18195772
3303807	PARATY	RJ	924.296	-44.70700675	-23.14806579
3303856	PATY DO ALFERES	RJ	314.341	-43.40397486	-22.36702489
3303906	PETROPOLIS	RJ	791.144	-43.15683235	-22.39795664
3303955	PINHEIRAL	RJ	82.254	-43.99754675	-22.54332565
3304003	PIRAI	RJ	490.255	-43.90171374	-22.63358811
3304102	PORCIUNCULA	RJ	291.847	-41.96958324	-20.90656427
3304110	PORTO REAL	RJ	50.892	-44.32604119	-22.44111664
3304128	QUATIS	RJ	284.826	-44.23710291	-22.35515151
3304144	QUEIMADOS	RJ	75.927	-43.58492244	-22.72541512
3304151	QUISSAMA	RJ	719.643	-41.44440496	-22.10479908
3304201	RESENDE	RJ	1099.336	-44.48525771	-22.44064134
3304300	RIO BONITO	RJ	459.458	-42.58806702	-22.73501518
3304409	RIO CLARO	RJ	846.797	-44.07837787	-22.78048167
3304508	RIO DAS FLORES	RJ	478.783	-43.53865962	-22.1598948
3304524	RIO DAS OSTRAS	RJ	228.044	-41.94651879	-22.45421566
3304557	RIO DE JANEIRO	RJ	1200.329	-43.45804266	-22.9254789
3304607	SANTA MARIA MADALENA	RJ	810.963	-41.91347796	-21.96963447
3304706	SANTO ANTONIO DE PADUA	RJ	603.633	-42.19287913	-21.55561576
3304755	SAO FRANCISCO DE ITABAPOANA	RJ	1118.037	-41.13568215	-21.41665158
3304805	SAO FIDELIS	RJ	1034.833	-41.78698199	-21.65990189
3304904	SAO GONCALO	RJ	248.16	-42.99649518	-22.82559181
3305000	SAO JOAO DA BARRA	RJ	452.396	-41.08082478	-21.78225608
3305109	SAO JOAO DE MERITI	RJ	35.216	-43.36530438	-22.78514839
3305133	SAO JOSE DE UBA	RJ	249.688	-41.94926454	-21.37081803
3305158	SAO JOSE DO VALE DO RIO PRETO	RJ	220.178	-42.93252261	-22.16972648
3305208	SAO PEDRO DA ALDEIA	RJ	332.488	-42.12606726	-22.7883641
3305307	SAO SEBASTIAO DO ALTO	RJ	397.214	-42.10224299	-21.88335547
3305406	SAPUCAIA	RJ	540.673	-42.82281689	-22.02412432
3305505	SAQUAREMA	RJ	352.13	-42.51884179	-22.8781407
3305554	SEROPEDICA	RJ	265.189	-43.6985684	-22.75553796
3305604	SILVA JARDIM	RJ	937.755	-42.41335467	-22.56757803
3305703	SUMIDOURO	RJ	413.407	-42.66419694	-22.10707832
3305752	TANGUA	RJ	143.007	-42.7254485	-22.78218743
3305802	TERESOPOLIS	RJ	773.338	-42.87337676	-22.31407125
3305901	TRAJANO DE MORAES	RJ	591.151	-42.15496291	-22.12974965
3306008	TRES RIOS	RJ	322.843	-43.11215154	-22.12473148
3306107	VALENCA	RJ	1300.767	-43.85752635	-22.2342245
3306156	VARRE-SAI	RJ	201.938	-41.82970967	-20.89292654
3306206	VASSOURAS	RJ	536.073	-43.56972987	-22.35855817
3306305	VOLTA REDONDA	RJ	182.105	-44.08893111	-22.49092322
3500105	ADAMANTINA	SP	411.987	-51.05680236	-21.57668221
3500204	ADOLFO	SP	211.055	-49.65328344	-21.2886851
3500303	AGUAI	SP	474.554	-47.0403199	-22.0499563
3500402	AGUAS DA PRATA	SP	142.673	-46.69167761	-21.91371032
3500501	AGUAS DE LINDOIA	SP	60.126	-46.60367208	-22.47482317
3500550	AGUAS DE SANTA BARBARA	SP	404.463	-49.26103703	-22.85795484
3500600	AGUAS DE SAO PEDRO	SP	3.612	-47.87608966	-22.59864968
3500709	AGUDOS	SP	966.708	-49.10876754	-22.57193421
3500758	ALAMBARI	SP	159.6	-47.86905506	-23.54892703
3500808	ALFREDO MARCONDES	SP	118.915	-51.39565497	-21.93497295
3500907	ALTAIR	SP	313.007	-49.09386082	-20.53333779
3501004	ALTINOPOLIS	SP	928.956	-47.3862483	-21.01804725
3501103	ALTO ALEGRE	SP	318.574	-50.19211677	-21.61253978
3501152	ALUMINIO	SP	83.619	-47.28124763	-23.53300039
3501202	ALVARES FLORENCE	SP	362.411	-49.92025146	-20.28955443
3501301	ALVARES MACHADO	SP	347.647	-51.51492033	-22.13150467
3501400	ALVARO DE CARVALHO	SP	153.662	-49.73398938	-22.08652416
3501509	ALVINLANDIA	SP	84.879	-49.75853065	-22.45255221
3501608	AMERICANA	SP	133.912	-47.28911885	-22.72324294
3501707	AMERICO BRASILIENSE	SP	122.958	-48.03237735	-21.7223278
3501806	AMERICO DE CAMPOS	SP	252.876	-49.76801795	-20.28938611
3501905	AMPARO	SP	445.323	-46.79872856	-22.69912878
3502002	ANALANDIA	SP	325.953	-47.67795535	-22.12108462
3502101	ANDRADINA	SP	964.226	-51.32971778	-20.83560018
3502200	ANGATUBA	SP	1027.288	-48.45933417	-23.43684187
3502309	ANHEMBI	SP	736.557	-48.17473112	-22.80006736
3502408	ANHUMAS	SP	320.84	-51.42777945	-22.36202429
3502507	APARECIDA	SP	120.89	-45.23721922	-22.91420605
